"monoculture","no3","plight","litbiomass","year","month","day","dayofyear","plot","subplot","abvbiomass","totaln","exp","yearest","atissN","age","fg"
"Lespedeza capitata",0.3013,NA,6.217,2001,6,25,176,94,0,114.7,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.0811,NA,16.625,2001,8,7,219,94,0,172.488,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.33505,NA,6.217,2001,6,11,162,94,0,114.7,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.31125,NA,16.625,2001,8,20,232,94,0,172.488,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.133,NA,16.625,2001,8,30,242,94,0,172.488,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.318175,NA,NA,2001,6,NA,151,94,0,114.7,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.61935,NA,NA,2001,8,NA,212,94,0,172.488,NA,"e120",1994,NA,7,"L"
"Andropogon gerardi",0.0092,NA,0.67,2001,6,25,176,109,0,41.702,NA,"e120",1994,NA,7,"C4"
"Andropogon gerardi",0.04235,NA,0,2001,8,7,219,109,0,71.19,NA,"e120",1994,NA,7,"C4"
"Andropogon gerardi",0.241,NA,0.67,2001,6,11,162,109,0,41.702,NA,"e120",1994,NA,7,"C4"
"Andropogon gerardi",0.0191,NA,0,2001,8,20,232,109,0,71.19,NA,"e120",1994,NA,7,"C4"
"Andropogon gerardi",0,NA,0,2001,8,30,242,109,0,71.19,NA,"e120",1994,NA,7,"C4"
"Andropogon gerardi",0.1251,NA,NA,2001,6,NA,151,109,0,41.702,NA,"e120",1994,NA,7,"C4"
"Andropogon gerardi",0.05035,NA,NA,2001,8,NA,212,109,0,71.19,NA,"e120",1994,NA,7,"C4"
"Lespedeza capitata",0.17975,NA,9.087,2001,6,25,176,127,0,39.892,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.37645,NA,7.793,2001,8,7,219,127,0,36.048,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.46745,NA,9.087,2001,6,11,162,127,0,39.892,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.1279,NA,7.793,2001,8,20,232,127,0,36.048,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.1936,NA,7.793,2001,8,30,242,127,0,36.048,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.3236,NA,NA,2001,6,NA,151,127,0,39.892,NA,"e120",1994,NA,7,"L"
"Lespedeza capitata",0.3698,NA,NA,2001,8,NA,212,127,0,36.048,NA,"e120",1994,NA,7,"L"
"Liatris aspera",0.20035,NA,0,2001,6,25,176,129,0,104.888,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.1463,NA,0.958,2001,8,7,219,129,0,119.15,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.34195,NA,0,2001,6,11,162,129,0,104.888,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.1841,NA,0.958,2001,8,20,232,129,0,119.15,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0,NA,0.958,2001,8,30,242,129,0,119.15,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.27115,NA,NA,2001,6,NA,151,129,0,104.888,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.07315,NA,NA,2001,8,NA,212,129,0,119.15,NA,"e120",1994,NA,7,"F"
"Schizachyrium scoparium",0.0792,NA,0,2001,6,25,176,135,0,42.832,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.5078,NA,0,2001,8,7,219,135,0,117.083,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.1684,NA,0,2001,6,11,162,135,0,42.832,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.0829,NA,0,2001,8,20,232,135,0,117.083,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.00525,NA,0,2001,8,30,242,135,0,117.083,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.1238,NA,NA,2001,6,NA,151,135,0,42.832,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.2539,NA,NA,2001,8,NA,212,135,0,117.083,NA,"e120",1994,NA,7,"C4"
"Amorpha canescens",0.41415,NA,0,2001,6,25,176,137,0,224.89,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.5177,NA,3.783,2001,8,7,219,137,0,226.417,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",1.04605,NA,0,2001,6,11,162,137,0,224.89,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.28495,NA,3.783,2001,8,20,232,137,0,226.417,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.10215,NA,3.783,2001,8,30,242,137,0,226.417,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.7301,NA,NA,2001,6,NA,151,137,0,224.89,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.49415,NA,NA,2001,8,NA,212,137,0,226.417,NA,"e120",1994,NA,7,"L"
"Koeleria cristata",0.2226,NA,0,2001,6,25,176,142,0,64.937,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.3423,NA,3.867,2001,8,7,219,142,0,91.733,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.4359,NA,0,2001,6,11,162,142,0,64.937,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.09905,NA,3.867,2001,8,20,232,142,0,91.733,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.1214,NA,3.867,2001,8,30,242,142,0,91.733,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.32925,NA,NA,2001,6,NA,151,142,0,64.937,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.5288,NA,NA,2001,8,NA,212,142,0,91.733,NA,"e120",1994,NA,7,"C3"
"Sorghastrum nutans",0.69475,NA,6.862,2001,6,25,176,163,0,67.105,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.10575,NA,0,2001,8,7,219,163,0,114.93,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.2878,NA,6.862,2001,6,11,162,163,0,67.105,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.1095,NA,0,2001,8,20,232,163,0,114.93,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.004,NA,0,2001,8,30,242,163,0,114.93,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.491275,NA,NA,2001,6,NA,151,163,0,67.105,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.08915,NA,NA,2001,8,NA,212,163,0,114.93,NA,"e120",1994,NA,7,"C4"
"Liatris aspera",0,NA,1.383,2001,6,25,176,167,0,105.45,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.2267,NA,5.128,2001,8,7,219,167,0,135.397,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.1367,NA,1.383,2001,6,11,162,167,0,105.45,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.12125,NA,5.128,2001,8,20,232,167,0,135.397,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.0705,NA,5.128,2001,8,30,242,167,0,135.397,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.06835,NA,NA,2001,6,NA,151,167,0,105.45,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.178075,NA,NA,2001,8,NA,212,167,0,135.397,NA,"e120",1994,NA,7,"F"
"Petalostemum purpureum",0.1868,NA,18.067,2001,6,25,176,185,0,44.317,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.3914,NA,7.293,2001,8,7,219,185,0,116.025,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.3218,NA,18.067,2001,6,11,162,185,0,44.317,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.2017,NA,7.293,2001,8,20,232,185,0,116.025,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.1735,NA,7.293,2001,8,30,242,185,0,116.025,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.2543,NA,NA,2001,6,NA,151,185,0,44.317,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.5007,NA,NA,2001,8,NA,212,185,0,116.025,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.1211,NA,34.167,2001,6,25,176,205,0,105.017,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.47935,NA,36.833,2001,8,7,219,205,0,126.1,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.58875,NA,34.167,2001,6,11,162,205,0,105.017,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.342,NA,36.833,2001,8,20,232,205,0,126.1,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.0656,NA,36.833,2001,8,30,242,205,0,126.1,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.354925,NA,NA,2001,6,NA,151,205,0,105.017,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.239675,NA,NA,2001,8,NA,212,205,0,126.1,NA,"e120",1994,NA,7,"L"
"Panicum virgatum",0.35615,NA,11.483,2001,6,25,176,230,0,78.833,NA,"e120",1994,NA,7,"C4"
"Panicum virgatum",0.1617,NA,0.097,2001,8,7,219,230,0,200.887,NA,"e120",1994,NA,7,"C4"
"Panicum virgatum",0.2483,NA,11.483,2001,6,11,162,230,0,78.833,NA,"e120",1994,NA,7,"C4"
"Panicum virgatum",0.1194,NA,0.097,2001,8,20,232,230,0,200.887,NA,"e120",1994,NA,7,"C4"
"Panicum virgatum",0.10025,NA,0.097,2001,8,30,242,230,0,200.887,NA,"e120",1994,NA,7,"C4"
"Panicum virgatum",0.302225,NA,NA,2001,6,NA,151,230,0,78.833,NA,"e120",1994,NA,7,"C4"
"Panicum virgatum",0.142925,NA,NA,2001,8,NA,212,230,0,200.887,NA,"e120",1994,NA,7,"C4"
"Lupinus perennis",1.17925,NA,33.41,2001,6,25,176,265,0,433,NA,"e120",1994,NA,7,"L"
"Lupinus perennis",0.7663,NA,5.017,2001,8,7,219,265,0,160.067,NA,"e120",1994,NA,7,"L"
"Lupinus perennis",0.7869,NA,33.41,2001,6,11,162,265,0,433,NA,"e120",1994,NA,7,"L"
"Lupinus perennis",0.39065,NA,5.017,2001,8,20,232,265,0,160.067,NA,"e120",1994,NA,7,"L"
"Lupinus perennis",0.1033,NA,5.017,2001,8,30,242,265,0,160.067,NA,"e120",1994,NA,7,"L"
"Lupinus perennis",0.983075,NA,NA,2001,6,NA,151,265,0,433,NA,"e120",1994,NA,7,"L"
"Lupinus perennis",0.82745,NA,NA,2001,8,NA,212,265,0,160.067,NA,"e120",1994,NA,7,"L"
"Liatris aspera",0.087,NA,4.415,2001,6,25,176,267,0,95.01,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.09785,NA,96.95,2001,8,7,219,267,0,232.45,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.3203,NA,4.415,2001,6,11,162,267,0,95.01,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.0888,NA,96.95,2001,8,20,232,267,0,232.45,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.1185,NA,96.95,2001,8,30,242,267,0,232.45,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.20365,NA,NA,2001,6,NA,151,267,0,95.01,NA,"e120",1994,NA,7,"F"
"Liatris aspera",0.09105,NA,NA,2001,8,NA,212,267,0,232.45,NA,"e120",1994,NA,7,"F"
"Koeleria cristata",0.05275,NA,16.517,2001,6,25,176,268,0,42.917,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.27705,NA,0.367,2001,8,7,219,268,0,65.25,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.2589,NA,16.517,2001,6,11,162,268,0,42.917,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.16175,NA,0.367,2001,8,20,232,268,0,65.25,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.1048,NA,0.367,2001,8,30,242,268,0,65.25,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.155825,NA,NA,2001,6,NA,151,268,0,42.917,NA,"e120",1994,NA,7,"C3"
"Koeleria cristata",0.163175,NA,NA,2001,8,NA,212,268,0,65.25,NA,"e120",1994,NA,7,"C3"
"Amorpha canescens",0.09115,NA,40.885,2001,6,25,176,272,0,108.481,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.20445,NA,20.717,2001,8,7,219,272,0,177.7,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.15795,NA,40.885,2001,6,11,162,272,0,108.481,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.05485,NA,20.717,2001,8,20,232,272,0,177.7,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.0662,NA,20.717,2001,8,30,242,272,0,177.7,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.12455,NA,NA,2001,6,NA,151,272,0,108.481,NA,"e120",1994,NA,7,"L"
"Amorpha canescens",0.13355,NA,NA,2001,8,NA,212,272,0,177.7,NA,"e120",1994,NA,7,"L"
"Schizachyrium scoparium",0.1418,NA,1.347,2001,6,25,176,280,0,71.882,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.2283,NA,0.233,2001,8,7,219,280,0,92.15,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.3344,NA,1.347,2001,6,11,162,280,0,71.882,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.1522,NA,0.233,2001,8,20,232,280,0,92.15,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.09905,NA,0.233,2001,8,30,242,280,0,92.15,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.2381,NA,NA,2001,6,NA,151,280,0,71.882,NA,"e120",1994,NA,7,"C4"
"Schizachyrium scoparium",0.171025,NA,NA,2001,8,NA,212,280,0,92.15,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.11375,NA,9.85,2001,6,25,176,282,0,37.5,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.19525,NA,0,2001,8,7,219,282,0,81.733,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.38685,NA,9.85,2001,6,11,162,282,0,37.5,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.1256,NA,0,2001,8,20,232,282,0,81.733,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.105,NA,0,2001,8,30,242,282,0,81.733,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.2503,NA,NA,2001,6,NA,151,282,0,37.5,NA,"e120",1994,NA,7,"C4"
"Sorghastrum nutans",0.15525,NA,NA,2001,8,NA,212,282,0,81.733,NA,"e120",1994,NA,7,"C4"
"Solidago rigida",0.09135,NA,5.15,2001,6,25,176,290,0,62.008,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.1686,NA,16.467,2001,8,7,219,290,0,83.033,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.55605,NA,5.15,2001,6,11,162,290,0,62.008,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.13185,NA,16.467,2001,8,20,232,290,0,83.033,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.017,NA,16.467,2001,8,30,242,290,0,83.033,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.3237,NA,NA,2001,6,NA,151,290,0,62.008,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.096075,NA,NA,2001,8,NA,212,290,0,83.033,NA,"e120",1994,NA,7,"F"
"Petalostemum purpureum",0.1811,NA,2.417,2001,6,25,176,291,0,24.433,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",2.02735,NA,2.867,2001,8,7,219,291,0,114.167,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.605,NA,2.417,2001,6,11,162,291,0,24.433,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.1902,NA,2.867,2001,8,20,232,291,0,114.167,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.15145,NA,2.867,2001,8,30,242,291,0,114.167,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",0.39305,NA,NA,2001,6,NA,151,291,0,24.433,NA,"e120",1994,NA,7,"L"
"Petalostemum purpureum",1.24015,NA,NA,2001,8,NA,212,291,0,114.167,NA,"e120",1994,NA,7,"L"
"Asclepias tuberosa",0.23065,NA,1.593,2001,6,25,176,308,0,56.235,NA,"e120",1994,NA,7,"F"
"Asclepias tuberosa",0.32655,NA,9.25,2001,8,7,219,308,0,16.15,NA,"e120",1994,NA,7,"F"
"Asclepias tuberosa",0.3177,NA,1.593,2001,6,11,162,308,0,56.235,NA,"e120",1994,NA,7,"F"
"Asclepias tuberosa",0.12135,NA,9.25,2001,8,20,232,308,0,16.15,NA,"e120",1994,NA,7,"F"
"Asclepias tuberosa",0.1069,NA,9.25,2001,8,30,242,308,0,16.15,NA,"e120",1994,NA,7,"F"
"Asclepias tuberosa",0.274175,NA,NA,2001,6,NA,151,308,0,56.235,NA,"e120",1994,NA,7,"F"
"Asclepias tuberosa",0.30635,NA,NA,2001,8,NA,212,308,0,16.15,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0,NA,7.492,2001,6,25,176,338,0,58.875,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.15355,NA,20.05,2001,8,7,219,338,0,83.55,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.11905,NA,7.492,2001,6,11,162,338,0,58.875,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.08095,NA,20.05,2001,8,20,232,338,0,83.55,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.06445,NA,20.05,2001,8,30,242,338,0,83.55,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.059525,NA,NA,2001,6,NA,151,338,0,58.875,NA,"e120",1994,NA,7,"F"
"Solidago rigida",0.128775,NA,NA,2001,8,NA,212,338,0,83.55,NA,"e120",1994,NA,7,"F"
"Lespedeza capitata",0.0662,NA,0.633,2002,8,NA,212,2,0,105.417,0.031,"e120",1994,0.01684,8,"L"
"Andropogon gerardi",0.0038,NA,3.767,2002,8,NA,212,5,0,109.4,0.036,"e120",1994,0.00948,8,"C4"
"Achillea millefolium(lanulosa)",0.1063,NA,19.883,2002,8,NA,212,11,0,34.05,0.034,"e120",1994,0.01282,8,"F"
"Amorpha canescens",0.0666,NA,61.433,2002,8,NA,212,20,0,159.75,0.031,"e120",1994,0.01727,8,"L"
"Lespedeza capitata",0.1121,NA,40.5,2002,8,NA,212,29,0,135.483,0.069,"e120",1994,0.01948,8,"L"
"Schizachyrium scoparium",0,NA,0,2002,8,NA,212,31,0,72.233,0.024,"e120",1994,0.00795,8,"C4"
"Andropogon gerardi",0,NA,0,2002,8,NA,212,32,0,84.017,0.021,"e120",1994,0.00956,8,"C4"
"Achillea millefolium(lanulosa)",0.0584,NA,1.49,2002,8,NA,212,69,0,34.4,0.065,"e120",1994,0.01352,8,"F"
"Solidago rigida",0.0782,NA,8.8,2002,8,NA,212,73,0,89.333,0.048,"e120",1994,0.0108,8,"F"
"Lupinus perennis",0.2738,NA,22.983,2002,8,NA,212,83,0,74.433,0.033,"e120",1994,0.01884,8,"L"
"Sorghastrum nutans",0,NA,3.15,2002,8,NA,212,87,0,95.25,0.046,"e120",1994,0.00895,8,"C4"
"Sorghastrum nutans",0,NA,0,2002,8,NA,212,92,0,139.133,0.061,"e120",1994,0.0082,8,"C4"
"Lespedeza capitata",0.1911,NA,84.833,2002,8,NA,212,94,0,94.1,0.038,"e120",1994,0.01947,8,"L"
"Andropogon gerardi",0,NA,0,2002,8,NA,212,109,0,66.067,0.042,"e120",1994,0.00894,8,"C4"
"Lespedeza capitata",0.1784,NA,39.4,2002,8,NA,212,127,0,105.367,0.027,"e120",1994,0.01726,8,"L"
"Liatris aspera",0.1635,NA,35.817,2002,8,NA,212,129,0,96.567,0.06,"e120",1994,0.00965,8,"F"
"Schizachyrium scoparium",0.1132,NA,0,2002,8,NA,212,135,0,137.367,0.038,"e120",1994,0.00853,8,"C4"
"Amorpha canescens",0.1911,NA,115.5,2002,8,NA,212,137,0,683.667,0.052,"e120",1994,0.02069,8,"L"
"Koeleria cristata",0.1116,NA,1.222,2002,8,NA,212,142,0,59.933,0.062,"e120",1994,0.01333,8,"C3"
"Sorghastrum nutans",0.029,NA,0,2002,8,NA,212,163,0,99.7,0.036,"e120",1994,0.00935,8,"C4"
"Liatris aspera",0.0396,NA,11.05,2002,8,NA,212,167,0,107.8,0.042,"e120",1994,0.00928,8,"F"
"Petalostemum purpureum",0.1034,NA,4.833,2002,8,NA,212,185,0,148.55,0.04,"e120",1994,0.01835,8,"L"
"Petalostemum purpureum",0.3491,NA,1.367,2002,8,NA,212,205,0,90.683,0.087,"e120",1994,0.0194,8,"L"
"Panicum virgatum",0.0929,NA,0,2002,8,NA,212,230,0,196.533,0.127,"e120",1994,0.00869,8,"C4"
"Lupinus perennis",0.1011,NA,40.533,2002,8,NA,212,265,0,83.667,0.045,"e120",1994,0.01742,8,"L"
"Liatris aspera",0.0786,NA,15.617,2002,8,NA,212,267,0,151.983,0.101,"e120",1994,0.00998,8,"F"
"Koeleria cristata",0.1763,NA,1.368,2002,8,NA,212,268,0,71.483,0.064,"e120",1994,0.01144,8,"C3"
"Amorpha canescens",0.0811,NA,7.183,2002,8,NA,212,272,0,192.452,0.077,"e120",1994,0.01802,8,"L"
"Schizachyrium scoparium",0.0507,NA,0,2002,8,NA,212,280,0,128.55,0.061,"e120",1994,0.00659,8,"C4"
"Sorghastrum nutans",0.1037,NA,1.527,2002,8,NA,212,282,0,117.45,0.052,"e120",1994,0.00848,8,"C4"
"Solidago rigida",0.058,NA,8.383,2002,8,NA,212,290,0,119.867,0.056,"e120",1994,0.01035,8,"F"
"Petalostemum purpureum",0.2685,NA,26.1,2002,8,NA,212,291,0,107.217,0.042,"e120",1994,0.02164,8,"L"
"Solidago rigida",0.0251,NA,17.85,2002,8,NA,212,338,0,125.8,0.053,"e120",1994,0.00918,8,"F"
"Lespedeza capitata",NA,NA,72.667,2003,8,NA,212,2,0,15.933,NA,"e120",1994,NA,9,"L"
"Andropogon gerardi",NA,NA,1.9,2003,8,NA,212,5,0,72,NA,"e120",1994,NA,9,"C4"
"Achillea millefolium(lanulosa)",NA,NA,14.2,2003,8,NA,212,11,0,27.283,NA,"e120",1994,NA,9,"F"
"Asclepias tuberosa",NA,NA,0.333,2003,8,NA,212,16,0,32.117,NA,"e120",1994,NA,9,"F"
"Amorpha canescens",NA,NA,13.067,2003,8,NA,212,20,0,152.583,NA,"e120",1994,NA,9,"L"
"Lespedeza capitata",NA,NA,18.05,2003,8,NA,212,29,0,191.75,NA,"e120",1994,NA,9,"L"
"Schizachyrium scoparium",NA,NA,0,2003,8,NA,212,31,0,68.917,NA,"e120",1994,NA,9,"C4"
"Andropogon gerardi",NA,NA,2.683,2003,8,NA,212,32,0,28.433,NA,"e120",1994,NA,9,"C4"
"Achillea millefolium(lanulosa)",NA,NA,0.333,2003,8,NA,212,69,0,42.933,NA,"e120",1994,NA,9,"F"
"Solidago rigida",NA,NA,12.85,2003,8,NA,212,73,0,108.333,NA,"e120",1994,NA,9,"F"
"Lupinus perennis",NA,NA,0,2003,8,NA,212,83,0,84.917,NA,"e120",1994,NA,9,"L"
"Sorghastrum nutans",NA,NA,0.533,2003,8,NA,212,87,0,51.667,NA,"e120",1994,NA,9,"C4"
"Sorghastrum nutans",NA,NA,0,2003,8,NA,212,92,0,115,NA,"e120",1994,NA,9,"C4"
"Lespedeza capitata",NA,NA,78.417,2003,8,NA,212,94,0,196.45,NA,"e120",1994,NA,9,"L"
"Andropogon gerardi",NA,NA,1.167,2003,8,NA,212,109,0,37.183,NA,"e120",1994,NA,9,"C4"
"Lespedeza capitata",NA,NA,21.183,2003,8,NA,212,127,0,31.017,NA,"e120",1994,NA,9,"L"
"Liatris aspera",NA,NA,6.383,2003,8,NA,212,129,0,210.383,NA,"e120",1994,NA,9,"F"
"Schizachyrium scoparium",NA,NA,0,2003,8,NA,212,135,0,68.183,NA,"e120",1994,NA,9,"C4"
"Amorpha canescens",NA,NA,85.933,2003,8,NA,212,137,0,543.2,NA,"e120",1994,NA,9,"L"
"Koeleria cristata",NA,NA,0,2003,8,NA,212,142,0,115.733,NA,"e120",1994,NA,9,"C3"
"Sorghastrum nutans",NA,NA,0,2003,8,NA,212,163,0,78.183,NA,"e120",1994,NA,9,"C4"
"Liatris aspera",NA,NA,71.683,2003,8,NA,212,167,0,140.45,NA,"e120",1994,NA,9,"F"
"Petalostemum purpureum",NA,NA,20.65,2003,8,NA,212,185,0,78.9,NA,"e120",1994,NA,9,"L"
"Petalostemum purpureum",NA,NA,2.9,2003,8,NA,212,205,0,117.9,NA,"e120",1994,NA,9,"L"
"Panicum virgatum",NA,NA,3.967,2003,8,NA,212,230,0,93.983,NA,"e120",1994,NA,9,"C4"
"Lupinus perennis",NA,NA,3.4,2003,8,NA,212,265,0,171.717,NA,"e120",1994,NA,9,"L"
"Liatris aspera",NA,NA,40.067,2003,8,NA,212,267,0,182.967,NA,"e120",1994,NA,9,"F"
"Koeleria cristata",NA,NA,0,2003,8,NA,212,268,0,118.35,NA,"e120",1994,NA,9,"C3"
"Amorpha canescens",NA,NA,29.433,2003,8,NA,212,272,0,313.603,NA,"e120",1994,NA,9,"L"
"Schizachyrium scoparium",NA,NA,0,2003,8,NA,212,280,0,43.317,NA,"e120",1994,NA,9,"C4"
"Sorghastrum nutans",NA,NA,0,2003,8,NA,212,282,0,49.8,NA,"e120",1994,NA,9,"C4"
"Solidago rigida",NA,NA,300.667,2003,8,NA,212,290,0,100.917,NA,"e120",1994,NA,9,"F"
"Petalostemum purpureum",NA,NA,59.233,2003,8,NA,212,291,0,113.333,NA,"e120",1994,NA,9,"L"
"Asclepias tuberosa",NA,NA,1.583,2003,8,NA,212,308,0,28.15,NA,"e120",1994,NA,9,"F"
"Solidago rigida",NA,NA,15.067,2003,8,NA,212,338,0,58.85,NA,"e120",1994,NA,9,"F"
"Lespedeza capitata",NA,NA,1.233,2004,8,NA,212,2,0,36.683,0.027,"e120",1994,NA,10,"L"
"Andropogon gerardi",NA,NA,0,2004,8,NA,212,5,0,12.935,0.023,"e120",1994,NA,10,"C4"
"Achillea millefolium(lanulosa)",NA,NA,0,2004,8,NA,212,11,0,65.135,0.034,"e120",1994,NA,10,"F"
"Amorpha canescens",NA,NA,46.167,2004,8,NA,212,20,0,84.283,0.021,"e120",1994,NA,10,"L"
"Lespedeza capitata",NA,NA,16.083,2004,8,NA,212,29,0,135.783,0.034,"e120",1994,NA,10,"L"
"Schizachyrium scoparium",NA,NA,0,2004,8,NA,212,31,0,37.117,0.038,"e120",1994,NA,10,"C4"
"Andropogon gerardi",NA,NA,1.802,2004,8,NA,212,32,0,315.233,0.031,"e120",1994,NA,10,"C4"
"Achillea millefolium(lanulosa)",NA,NA,6.767,2004,8,NA,212,69,0,46.383,0.036,"e120",1994,NA,10,"F"
"Solidago rigida",NA,NA,8.473,2004,8,NA,212,73,0,82.23,0.06,"e120",1994,NA,10,"F"
"Lupinus perennis",NA,NA,26.635,2004,8,NA,212,83,0,150.893,0.055,"e120",1994,NA,10,"L"
"Sorghastrum nutans",NA,NA,4.992,2004,8,NA,212,87,0,34.088,0.041,"e120",1994,NA,10,"C4"
"Sorghastrum nutans",NA,NA,0,2004,8,NA,212,92,0,91.252,0.041,"e120",1994,NA,10,"C4"
"Lespedeza capitata",NA,NA,23.567,2004,8,NA,212,94,0,143.55,0.023,"e120",1994,NA,10,"L"
